#Generated on Thu, 26 Feb 2015 16:08:47 CET 
#Registered probes: 12790
#Connected probes: 7672
#No.:ASN:Holder:Count of registered probes:Count of connected probes:Cumulative probability of connected probes
2598:12775:JPCINET The JPCINET Autonomous System,GB:1:1:0.9834
2599:6122:ICN-AS - Iowa Communications Network,US:1:1:0.9836
2600:55915:CLASSIC-NP Classic Tech Pvt. Ltd.,NP:1:1:0.9837
2601:23855:SINGAREN-GIX-AS-AP Singapore Advanced Research and Education Network,SG:1:1:0.9838
2602:29075:IELO IELO Main Network,FR:1:1:0.9840
2603:43406:LIGHTHOUSE-AS Lighthouse Networks Limited,IE:1:1:0.9841
2604:4704:SANNET Fusion Communications Corp.,JP:1:1:0.9842
2605:60522:KOMMITT-AS KomMITT-Ratingen GmbH,DE:1:1:0.9844
2606:56672:ENERGIEAG-AT-AS Energie AG Oberoesterreich Data GmbH,AT:1:1:0.9845
2607:43408:SECDATAEU SecureData Europe Limited,GB:1:1:0.9846
2608:29077:GCYB-AS Gulf Cyberian Trading LLC,IR:1:1:0.9847
2609:16281:UTELISYS Utelisys Communications B.V.,NL:1:1:0.9849
2610:60362:ALWAYSDATA ALWAYSDATA SARL,FR:1:1:0.9850
2611:55592:None:1:1:0.9851
2612:21176:ASN-SEMA Engineering Ingegneria Informatica S.p.A.,IT:1:1:0.9853
2613:25299:DEXP-AS Telephant Ltd.,UA:1:1:0.9854
2614:31638:ASN-LEPIDA Lepida S.p.A.,IT:1:1:0.9855
2615:57280:IOPS-AS Iops AS,NO:1:1:0.9857
2616:38883:FIRENET-AS-AP FireNet Pty Ltd,AU:1:1:0.9858
2617:260:XCONNECT24 - Xconnect24 Inc.,US:1:1:0.9859
2618:25454:ASN-OMD-FNO Orange Moldova SA,MD:1:1:0.9861
2619:43668:BIGNET-AS PE Yuri Stanislavovich Demenin,UA:1:1:0.9862
2620:199664:NLNETLABS Stichting NLnet Labs,NL:1:1:0.9863
2621:198818:ISPEG-AS01 ISP Service eG,DE:1:1:0.9864
2622:42590:TELEMOSTUA-AS TeleMist Ltd,UA:1:1:0.9866
2623:199067:STARTPACK-CLOUD-AS "Startpack" LLC,RU:1:1:0.9867
2624:47270:TTK-AS OJSC Kompanya Troitsk Telecom,RU:1:1:0.9868
2625:49024:FHE3 FHE3 GmbH,DE:1:1:0.9870
2626:11776:ATLANTICBB-JOHNSTOWN - Atlantic Broadband Finance, LLC,US:1:1:0.9871
2627:21353:ARTCOMS-AS PRESTIGE-INTERNET LTD,RU:1:1:0.9872
2628:9264:ASNET Academic Sinica Network,TW:2:1:0.9874
2629:13092:UB-AS Akademska mreza Republike Srbije - AMRES,RS:1:1:0.9875
2630:36856:MOZILLA-CORP - Mozilla Corporation,US:1:1:0.9876
2631:57193:RUWEB-NN-AS RUWEB-NN LLC,RU:1:1:0.9877
2632:49594:AIE Altitude Infrastructure Exploitation SAS,FR:1:1:0.9879
2633:39935:NSMRT-AS Netsmart (Cyprus) Ltd,CY:1:1:0.9880
2634:20686:BISPING Bisping & Bisping GmbH & Co KG,DE:1:1:0.9881
2635:39931:ASIPTEL SARL Franche-Comte Net,FR:1:1:0.9883
2636:42622:DCSTO-AS Teknik i Media Datacenter Stockholm AB,SE:1:1:0.9884
2637:42628:NETLINE-AS Netline SPRL,BE:1:1:0.9885
2638:9464:PSU-TH-AS-AP Prince of Songkla University (Sritrang'NET),TH:1:1:0.9887
2639:48217:SBRFUA-AS PJSC "Affiliate Bank of the SBERBANK of Russia",UA:1:1:0.9888
2640:8395:EAST-AS East Telecom ISP Autonomous system,RU:1:1:0.9889
2641:201822:BP-AS Buypass AS,NO:1:1:0.9891
2642:34786:VNET-AS OOO NPO Intermet,UA:1:1:0.9892
2643:199588:DHDA Digital Hub Development Agency,IE:1:1:0.9893
2644:17732:BULLETPROOF-AS Bulletproof, Mission Critical Cloud,AU:1:1:0.9894
2645:52720:WEBFOCO TELECOMUNICACOES LTDA,BR:4:1:0.9896
2646:27983:Red Intercable Digital S.A.,AR:1:1:0.9897
2647:49375:TRUNKNETWORKS Trunk Networks Limited,GB:1:1:0.9898
2648:29222:INFOMANIAK-AS Infomaniak Network SA,CH:1:1:0.9900
2649:8953:ASN-ORANGE-ROMANIA Orange Romania S.A.,RO:1:1:0.9901
2650:21755:RBS-BOSTON - Sidera Networks LLC,US:1:1:0.9902
2651:198483:SCIBILE Scibile Network Sagl,CH:1:1:0.9904
2652:5087:LANKA-COM Lanka Communication Services,LK:1:1:0.9905
2653:15808:ACCESSKENYA-KE ACCESSKENYA GROUP LTD is an ISP serving,KE:2:1:0.9906
2654:199441:AS1-COSIUM Cosium sarl,FR:1:1:0.9907
2655:9790:CALLPLUS-NZ-AP CallPlus Services Limited,NZ:1:1:0.9909
2656:199339:INFRAGREEN Infragreen AS,NO:1:1:0.9910
2657:15275:GREENFIELDNET-WLT-CT - TOLUNA USA Inc.,US:1:1:0.9911
2658:57279:SAURONNET Sauron CZ s.r.o.,CZ:1:1:0.9913
2659:15744:SILWEB-AS-COM Silesian University of Technology, Computer Centre,PL:1:1:0.9914
2660:15894:LEITWERK-AS LEITWERK AG,DE:1:1:0.9915
2661:327817:LADYSMITH-WIRELESS-SOLUTIONS,ZA:1:1:0.9917
2662:62189:TRAVEL-TECH-AS TRAVEL TECH SRL,RO:1:1:0.9918
2663:57866:FUSIX-AS Fusix Networks B.V.,NL:1:1:0.9919
2664:15747:OSNATEL EWE TEL GmbH,DE:1:1:0.9920
2665:48155:RU-NET-AS University of Ruse "Angel Kanchev",BG:1:1:0.9922
2666:48154:PINET-AS Thomas Horx & Christian Wetzig GbR,DE:1:1:0.9923
2667:29319:ASN-IMSYS Informational-measuring systems Ltd,RU:1:1:0.9924
2668:18494:EMBARQ-WRBG - Embarq Corporation,US:1:1:0.9926
2669:38299:REANNZ-CORP-NZ-AP REANNZ Corporate,NZ:1:1:0.9927
2670:48220:FE-AS Fouredge AB,SE:1:1:0.9928
2671:3213:BOGONS-ASN Bogons Ltd,GB:2:1:0.9930
2672:5739:UCSC - University of California, Santa Cruz,US:1:1:0.9931
2673:9930:TTNET-MY TIME dotCom Berhad,MY:2:1:0.9932
2674:38657:WAWB-AS-AP WAWB Pty Ltd,AU:1:1:0.9934
2675:37497:Network-Platforms,ZA:1:1:0.9935
2676:36149:HAWAIIAN-TELCOM - Hawaiian Telcom Services Company, Inc.,US:1:1:0.9936
2677:33660:CMCS - Comcast Cable Communications, Inc.,US:1:1:0.9937
2678:8771:YUNET-AS YUnet International d.o.o.,RS:1:1:0.9939
2679:30640:ETHERIC - Etheric Networks, Inc.,US:1:1:0.9940
2680:39439:ACSYSTEMY-AS AC Systemy Komputerowe Stanislaw Bor spolka jawna,PL:1:1:0.9941
2681:24229:KOCHI-IX IX-layers, Inc., Regional IXP in Japan, regional ISP,JP:1:1:0.9943
2682:62078:VELDER-AS Patrick Velder,CH:1:1:0.9944
2683:15657:SPEEDBONE-AS Speedbone Internet & Connectivity GmbH,DE:1:1:0.9945
2684:41750:AS-MEGALINE-KG Mega-Line Ltd.,KG:1:1:0.9947
2685:14259:Gtd Internet S.A.,CL:1:1:0.9948
2686:29553:VLINE-AS Virtual Line,PL:2:1:0.9949
2687:29550:SIMPLYTRANSIT Simply Transit Ltd,GB:1:1:0.9950
2688:29003:REFERTELECOM-AS Refer Telecom,PT:1:1:0.9952
2689:30880:SPACEDUMP-AS SpaceDump IT AB,SE:1:1:0.9953
2690:47975:KT-AS Pimox LLC,AM:1:1:0.9954
2691:197046:AS_FIXNET FIXnet s.r.o.,CZ:1:1:0.9956
2692:47408:MANDARIN-AS Mandarin WIMAX Sicilia SpA,IT:1:1:0.9957
2693:15982:VERAT-AS-1 DRUSTVO ZA TELEKOMUNIKACIJE VERAT DOO BEOGRAD (SAVSKI VENAC),RS:1:1:0.9958
2694:201964:EURONIC Euronic Oy,FI:1:1:0.9960
2695:62752:ATHOMPSO - Adam Thompson,CA:1:1:0.9961
2696:15389:FAROESE-TELECOM-AS P/F Telefonverkid,FO:3:1:0.9962
2697:5524:BREEDBANDNEDERLAND Breedband Nederland B.V.,NL:1:1:0.9964
2698:52502:TRINIDAD AND TOBAGO RESEARCH AND EDUCATION NETWORK,TT:1:1:0.9965
2699:58516:AMS-IX-AP Amsterdam Internet Exchange,HK:1:1:0.9966
2700:35000:PROMETEY Prometey Ltd. Autonomous System,RU:2:1:0.9967
2701:3302:INFRACOM-NETWORK-APPLICATION-AS Infracom Italia S.p.A.,IT:1:1:0.9969
2702:12319:IZFE-AS IZFE SA Informatika Zerbitzuen Foru Elkartea,ES:1:1:0.9970
2703:31221:EUCLYDE Pop Euclyde Sophia Antipolis,FR:1:1:0.9971
2704:31229:PL-BEYOND-AS E24 sp. z o.o.,PL:1:1:0.9973
2705:31641:BYTEL-AS Bytel Ltd,GB:1:1:0.9974
2706:8399:NAVAHO-AS Sewan Communications S.A.S.,FR:3:1:0.9975
2707:39637:NETLOGICS-AS PE Netlogics BV,NL:1:1:0.9977
2708:8396:TEE-GR Technical Chamber of Greece,GR:1:1:0.9978
2709:61375:VIPSERVICE-AS JSC V.I.P. Service,RU:1:1:0.9979
2710:8391:KNIPP-AS Knipp Medien und Kommunikation GmbH,DE:1:1:0.9980
2711:31357:TOMICA-AS Tomsk Information and Consulting Agency,RU:1:1:0.9982
2712:196847:TERMINAL-AS OJSC SHEREMETYEVO INTERNATIONAL AIRPORT,RU:1:1:0.9983
2713:132003:VUW-SOFTNETLAB-AP Network Research Lab,NZ:1:1:0.9984
2714:1659:ERX-TANET-ASN1 Tiawan Academic Network (TANet) Information Center,TW:1:1:0.9986
2715:12559:ISIDE-AS I.S.I.D.E. S.p.A.,IT:1:1:0.9987
2716:34549:LAXIN-AS Laxin IT-Services GmbH & Co. KG,DE:1:1:0.9988
2717:8559:WELLCOM kabelplus GmbH,AT:2:1:0.9990
2718:21500:TNS-AS Scientific Production Enterprise "Technaukservice" Ltd,UA:1:1:0.9991
2719:5639:Telecommunication Services of Trinidad and Tobago,TT:1:1:0.9992
2720:48964:ENTERRA-AS Private Enterprise "Enterra",UA:2:1:0.9993
2721:48961:WARWICKNET WarwickNet,GB:1:1:0.9995
2722:34146:ISP-SOLUTIONS-AS ISP Solutions SA,CH:1:1:0.9996
2723:8489:PORTAL-TO-WEB EDV Beratung Mersberger,DE:1:1:0.9997
2724:50391:SI-LINIT LinIT, Informacijske Tehnologije, Stas Strozak, s.p.,SI:1:1:0.9999
2725:50392:CAMPUS-RV-AS PE Pashinska Oksana Vasulivna,UA:1:1:1.0000
2726:21351:MEDIASERV Mediaserv,FR:2:0:1.0000
2727:35787:IC-AS Internet Cafe uslugi informatyczne Miroslaw Backiel,PL:1:0:1.0000
2728:43274:TELEOS-1-AS Teleradiocompany Teleos-1 Ltd,RU:1:0:1.0000
2729:32233:PERSONA - PERSONA COMMUNICATIONS INC.,CA:1:0:1.0000
2730:3999:PENN-STATE - The Pennsylvania State University,US:1:0:1.0000
2731:61174:GLATTWERK Glattwerk AG,CH:1:0:1.0000
2732:6157:SPRINTLINK-HOSTING - SPRINT, Business Serices Group,US:1:0:1.0000
2733:57722:ATI-KOS-AS N.SH.T "ATI-KOS" sh.p.k,RU:1:0:1.0000
2734:3770:WORLDPATH-AS - WorldPath Internet Services,US:1:0:1.0000
2735:21107:BLICNET-AS Blicnet d.o.o.,BA:1:0:1.0000
2736:25286:IPERCAST-AS Ipercast Network,FR:1:0:1.0000
2737:56055:MLS-NC Micro Logic Systems,NC:1:0:1.0000
2738:56837:TIGRON-AS Tigron bvba,BE:1:0:1.0000
2739:200145:TELEMAGIC TeleMagic Ltd,GB:1:0:1.0000
2740:16810:CAVTEL02 - Cavalier Telephone,US:1:0:1.0000
2741:198631:REGIONH-AS Region Hovedstaden,DK:1:0:1.0000
2742:20525:NOVLINE-AS OOO NovLine,RU:2:0:1.0000
2743:48564:IPVISION IP Vision A/S,DK:1:0:1.0000
2744:9328:DATACOM-AU Datacom,AU:1:0:1.0000
2745:42831:UKSERVERS-AS UK Dedicated Servers Limited,GB:1:0:1.0000
2746:198127:BOGDANOV85-AS BOGDANOV-85 LTD,BG:1:0:1.0000
2747:37550:airtelcg,CG:1:0:1.0000
2748:45209:UPLB-AS-AP University of the Philippines, Los Banos Campus,PH:1:0:1.0000
2749:41168:GTC-AS Globaltehnocom Ltd.,UA:1:0:1.0000
2750:41360:NEOCOM-UA NeoCom Ltd.,UA:2:0:1.0000
2751:48144:NETWORKTECH Network Technology Harald Firing Karlsen,NO:1:0:1.0000
2752:39741:ZRA-AS RUS.COM CO.LTD,RU:4:0:1.0000
2753:37315:CipherWave,ZA:1:0:1.0000
2754:13055:CSVLG-AS JSC "Comstar-Regions",RU:1:0:1.0000
2755:2860:NOVIS Novis Telecom, S.A.,PT:1:0:1.0000
2756:37475:HTTS37475,CM:3:0:1.0000
2757:41560:UT-SVR UGMK-Telecom LLC,RU:1:0:1.0000
2758:197078:YARNET-AS Yarnet, Ltd,RU:1:0:1.0000
2759:59587:PJSCFARSTELECOMMUNICATIONCOMPANY PJSC "Fars Telecommunication Company",IR:1:0:1.0000
2760:57099:BCL-AS Boundless Communications Limited,GB:1:0:1.0000
2761:12491:IPPLANET-AS Gilat Satcom,IL:1:0:1.0000
2762:29584:AZEDUNET-AS AZEDUNET LLC,AZ:1:0:1.0000
2763:29587:SCHEDOM-AS Schedom Vof,BE:2:0:1.0000
2764:12496:IDNET Infinity Developments Limited,GB:1:0:1.0000
2765:50091:NEGENET Negenet, N.T.P.SH,RS:1:0:1.0000
2766:47692:NESSUS Nessus GmbH,AT:1:0:1.0000
2767:197422:TETANEUTRAL-NET-AS Association TETANEUTRAL.NET,FR:3:0:1.0000
2768:34550:INTERCON-AS Intercon JSC,RU:1:0:1.0000
2769:29614:GHANATEL-AS,GH:3:0:1.0000
2770:50673:SERVERIUS-AS Serverius Holding B.V.,NL:1:0:1.0000
2771:197846:SAOCOMP-AS Radovan Ochvat trading as SAO Computers,CZ:1:0:1.0000
2772:12357:COMUNITEL VODAFONE ESPANA S.A.U.,ES:7:0:1.0000
2773:51074:MABNA GOSTARESH-E-ERTEBATAT-E MABNA COMPANY (Private Joint Stock),IR:2:0:1.0000
2774:52259:SERVICIOS DE TECNOLOGIA APLICADA SRL,AR:1:0:1.0000
2775:56595:FLUENCY Fluency Communications Limited,GB:2:0:1.0000
2776:48915:VVMASTER-AS VV-MasteR DC,UA:2:0:1.0000
2777:23872:DELDSLCORE-AS-AP delDSL Internet Pvt. Ltd.,IN:1:0:1.0000
2778:4725:ODN SOFTBANK TELECOM Corp.,JP:1:0:1.0000
2779:51615:KATENG-ASN Zavod Kabelska televizija Nova Gorica,SI:3:0:1.0000
2780:56040:CMNET-GUANGDONG-AP China Mobile communications corporation,CN:1:0:1.0000
2781:43998:TRKMETRO Cifrovye Dispetcherskie Sistemy,UA:1:0:1.0000
2782:19968:MAG-AS - Mark Anthony Group Inc.,CA:1:0:1.0000
2783:25124:DATAK DATAK Internet Engineering, Inc,IR:2:0:1.0000
2784:199045:SKYNET-AS LTD Sky-Net,GE:1:0:1.0000
2785:16397:ALOG SOLUCOES DE TECNOLOGIA EM INFORMATICA S.A.,BR:1:0:1.0000
2786:49572:FCN Fujitsu Services Ltd.,GB:1:0:1.0000
2787:52037:Y-INTERNET Foster Global Telecommunications S.L,ES:1:0:1.0000
2788:42487:CALIXO-MOSELLE VIALIS - Regie Municipale Colmar,FR:1:0:1.0000
2789:42484:GPTEL-AS Grand Prix Telecom AS,RU:1:0:1.0000
2790:42335:SPHERE-UA Construction-Production Association Sphere Ltd.,UA:1:0:1.0000
2791:6360:UNIVHAWAII - University of Hawaii,US:1:0:1.0000
2792:42331:FREEHOST PE Freehost,UA:1:0:1.0000
2793:31167:AXIONE-AS Axione SAS,FR:1:0:1.0000
2794:57315:PUREBLUE-AS PureBlue Global Networks Ltd,GB:1:0:1.0000
2795:44788:ASN-CRITEO-EUROPE Criteo SA,FR:1:0:1.0000
2796:36948:KENIC,KE:1:0:1.0000
2797:20080:AMPATH - Florida International University,US:3:0:1.0000
2798:8678:ANKARA-NET Ankara Universitesi Rektorlugu,TR:1:0:1.0000
2799:20647:IPB IPB Internet Provider in Berlin GmbH,DE:2:0:1.0000
2800:37547:ISPA-RW,RW:1:0:1.0000
2801:2697:ERX-ERNET-AS Education and Research Network,IN:1:0:1.0000
2802:3226:MARK-ITT-AS OOO Communication Company "Mark-ITT",RU:1:0:1.0000
2803:39760:EFUZJA-AS eFUZJA Sp. z o.o.,PL:1:0:1.0000
2804:41176:SAHARANET-AS Sahara Net Main NOC AS,SA:2:0:1.0000
2805:15706:Sudatel,SD:1:0:1.0000
2806:49409:DATAOPPDRAG DataOppdrag AS,NO:1:0:1.0000
2807:10084:WAIA-TRANSIT-AP Western Australian Internet Association,AU:2:0:1.0000
2808:132335:NETWORK-LEAPSWITCH-IN LeapSwitch Networks Pvt Ltd,IN:1:0:1.0000
2809:2878:ULRT-AS OJSC Rostelecom,RU:1:0:1.0000
2810:58445:DBBL-BD Dutch-Bangla Bank Limited, Your Trusted Partner,BD:1:0:1.0000
2811:45891:SBT-AS-AP Solomon Telekom Co Ltd,SB:1:0:1.0000
2812:29571:CITelecom-AS,CI:4:0:1.0000
2813:45899:VNPT-AS-VN VNPT Corp,VN:3:0:1.0000
2814:23518:ICANN-DNS - ICANN,US:1:0:1.0000
2815:12486:YEMENNET TeleYemen,YE:5:0:1.0000
2816:6968:UNIFORUM-SA,ZA:1:0:1.0000
2817:50088:FITL-IE Fort Technologies,GB:1:0:1.0000
2818:59550:MARTINANDRINO-ASN Martin Andrino LTD,GB:1:0:1.0000
2819:45224:BELLNET-AS-AP Lanka Bell's AS,LK:1:0:1.0000
2820:29113:SLOANE-AS UPC Ceska Republica, s.r.o.,CZ:1:0:1.0000
2821:31203:SHARQ-TELECOM The AS of CJSC "Sharq Telekom",UZ:2:0:1.0000
2822:16243:VIRTU-AS Virtu Secure Webservices B.V.,NL:1:0:1.0000
2823:5555:SOHONETEU-AS Sohonet Limited,GB:1:0:1.0000
2824:27775:Telecommunicationcompany Suriname - TeleSur,SR:2:0:1.0000
2825:9988:MPT-AP Myanma Posts and Telecommunications,MM:4:0:1.0000
2826:8530:EXCELL Excell Group PLC,GB:2:0:1.0000
2827:47331:TTNET TTNet A.S.,TR:1:0:1.0000
2828:55327:None:1:0:1.0000
2829:8448:PGSM-HU Telenor Hungary plc,HU:1:0:1.0000
2830:132467:AFREN-AS-AP Afghan National Research and Education Network (AfREN),AF:1:0:1.0000
2831:31376:SMART-AS Smart Telecom Limited,RU:1:0:1.0000
2832:50911:ELECTRON-AS ITC Electron Ltd,RU:1:0:1.0000
2833:55740:TATAINDICOM-IN TATA TELESERVICES LTD - TATA INDICOM - CDMA DIVISION,IN:1:0:1.0000
2834:20625:HELSINGENET Bollnas energi AB,SE:1:0:1.0000
2835:62387:DATAFABRIK-AS Christian Huber,DE:2:0:1.0000
2836:16126:INFO-ZVYAZOK Info-Zvyazok,UA:1:0:1.0000
2837:12727:CALIXO VIALIS - Regie Municipale de Colmar,FR:1:0:1.0000
2838:4758:NICNET-VSNL-BOARDER-AP National Informatics Centre,IN:1:0:1.0000
2839:6772:IMPNET-AS ImproWare AG,CH:2:0:1.0000
2840:3758:ERX-SINGNET SingNet,SG:1:0:1.0000
2841:25137:NFSI NFSi Telecom, Lda.,PT:2:0:1.0000
2842:24957:GN-IX-AS Stichting Groningen Internet Exchange,NL:1:0:1.0000
2843:56679:TECOM-AS OOO Tecom,RU:2:0:1.0000
2844:25139:TVCABO-AS TVCABO - Comunicacoes Multimedia, Lda.,MZ:1:0:1.0000
2845:25429:CBI-AS CBINET, Bujumbura, Burundi.,BI:1:0:1.0000
2846:51827:FREMAKS Fremaks GmbH,DE:1:0:1.0000
2847:42031:PLUSTELECOM-AS Plus Telecom LLC,RU:1:0:1.0000
2848:42038:VLADLINK-AS VladLink LTD AS,RU:1:0:1.0000
2849:39906:COPROSYS CoProSys a.s.,CZ:1:0:1.0000
2850:20895:UGTEL Yuzhniy TELECOM ltd.,RU:1:0:1.0000
2851:57413:QVZ Timh Bergstroem,EU:1:0:1.0000
2852:2426:FR-RENATER-RUBIS RUBIS Metropolitan Area Network,FR:1:0:1.0000
2853:41960:NEXTPERTISE AS of Nextpertise,NL:1:0:1.0000
2854:28876:SUEC-DACOR-AS suec // dacor GmbH,DE:1:0:1.0000
2855:4837:CHINA169-BACKBONE CNCGROUP China169 Backbone,CN:2:0:1.0000
2856:6197:BATI-ATL - BellSouth Network Solutions, Inc,US:1:0:1.0000
2857:9431:AKUNI-NZ The University of Auckland,NZ:2:0:1.0000
2858:57307:BLAZE-NETWORKS Blaze Networks Ltd,GB:1:0:1.0000
2859:36959:afczas,ZM:1:0:1.0000
2860:35562:KEDR-AS Kedr Ltd.,RU:2:0:1.0000
2861:21256:VIZOR-AS Bestlink ltd,UA:1:0:1.0000
2862:1819:DCM-CABLE - DCM Cable Inc.,US:1:0:1.0000
2863:45267:LIGHTWIRE-AS-AP Lightwire LTD,NZ:2:0:1.0000
2864:199490:INTERCONNECT INTERCONNECT s.r.o.,CZ:1:0:1.0000
2865:197784:EDGEIP-AS Systempartner i Ljungby AB,SE:1:0:1.0000
2866:49283:SETERA-AS Setera Oy,FI:1:0:1.0000
2867:5518:TELIALATVIJA Telia Latvija SIA,LV:1:0:1.0000
2868:13273:FRANCE-TEASER Open Wide Outsourcing SAS,FR:1:0:1.0000
2869:803:SASKTEL - Saskatchewan Telecommunications,CA:1:0:1.0000
2870:12924:VIAES-AS VIA NET.WORKS Spain,ES:1:0:1.0000
2871:197095:NETATOR Netator GmbH,DE:1:0:1.0000
2872:41145:TELIX-AS MTS OJSC,RU:1:0:1.0000
2873:18002:WORLDPHONE-IN AS Number for Interdomain Routing,IN:3:0:1.0000
2874:37205:ATLANTIQUE-TELECOM-NIGER,NE:1:0:1.0000
2875:37203:LIBTELCO,LR:3:0:1.0000
2876:30768:VOLVOX-AS VOLVOX CJSC,RU:1:0:1.0000
2877:30298:COG-SEOVEC-ISP - COG-SEOVEC,US:1:0:1.0000
2878:34315:MAXNET-AS Dial Telecom, a.s.,CZ:1:0:1.0000
2879:12581:TOPSNET tops.net GmbH & Co. KG,DE:1:0:1.0000
2880:50473:ECO-AS Altagen CJSC,RU:2:0:1.0000
2881:35598:INETCOM INETCOM LLC,RU:1:0:1.0000
2882:3816:COLOMBIA TELECOMUNICACIONES S.A. ESP,CO:1:0:1.0000
2883:8452:TE-AS TE-AS,EG:2:0:1.0000
2884:51056:AS-INETEHNO Inet Tehno,MD:1:0:1.0000
2885:30961:OPENMINDS-AS Openminds bvba,BE:2:0:1.0000
2886:32809:DRN-AS - Dickey Rural Networks,US:1:0:1.0000
2887:31364:INTELBI-AS Closed Joint Stock Company TransTeleCom,RU:1:0:1.0000
2888:16135:TURKCELL-AS TURKCELL ILETISIM HIZMETLERI A.S.,TR:1:0:1.0000
2889:262792:VESCNET PROVEDORES LTDA,BR:1:0:1.0000
2890:327748:COOP-BANK-KENYA,KE:1:0:1.0000
2891:31960:EMUNET,MZ:2:0:1.0000
2892:44615:PROPLUS-SI-AS PRO PLUS, d.o.o.,SI:1:0:1.0000
2893:25144:TELEKOM-SRPSKE-AS Telekom Srpske,BA:1:0:1.0000
2894:42009:AVR-AS AVR Group Limited,GB:1:0:1.0000
2895:6690:-Reserved AS-,ZZ:1:0:1.0000
2896:49559:-Reserved AS-,ZZ:1:0:1.0000
2897:2508:KYUSHU-U Kyushu University,JP:1:0:1.0000
2898:41690:DAILYMOTION Dailymotion S.A.,FR:1:0:1.0000
2899:199484:BETAINTERNATIONAL SAGLAYICI Teknoloji Bilisim Yayincilik Hiz. Ticaret Ltd. Sti.,TR:1:0:1.0000
2900:14677:CLICK-NETWORK - City of Tacoma,US:1:0:1.0000
2901:49103:IR-ASRETELECOM-AS Asre Enteghal Dadeha,IR:1:0:1.0000
2902:7738:Telemar Norte Leste S.A.,BR:1:0:1.0000
2903:41798:TTC-AS JSC Transtelecom,KZ:1:0:1.0000
2904:5463:PERCEVAL Perceval S.A.,BE:2:0:1.0000
2905:14210:EDGECAST-DCA - EdgeCast Networks, Inc.,US:1:0:1.0000
2906:37182:TERNET,TZ:1:0:1.0000
2907:198429:DRWD-AS Fizichna Osoba Pidpriemets Korol Ruslan Vasilievich,UA:1:0:1.0000
2908:1128:TUDELFT-NL DTO TUDELFT, The Netherlands - AS,NL:1:0:1.0000
2909:42383:ALLURIAN Griffin Information Systems Limited,GB:1:0:1.0000
2910:30779:INETKR-AS TRK Cable TV LLC,UA:1:0:1.0000
2911:50266:WIERICKE Wiericke B.V.,NL:2:0:1.0000
2912:15589:ASN-CLOUDITALIA CLOUDITALIA TELECOMUNICAZIONI S.P.A.,IT:2:0:1.0000
2913:8048:CANTV Servicios, Venezuela,VE:2:0:1.0000
2914:37098:globe-as,MW:1:0:1.0000
2915:26617:Navega.com S.A.,GT:1:0:1.0000
2916:22884:Iusacell PCS de Mexico, S.A. de C.V.,MX:2:0:1.0000
2917:39145:KYBERNA-LI kyberna AG,LI:1:0:1.0000
2918:197415:FINANCIALART Financial Art S.A.,LU:1:0:1.0000
2919:35699:ADAMOEU-AS Adamo Telecom Iberia S.A,ES:1:0:1.0000
2920:28885:OMANTEL-NAP-AS OmanTel NAP,OM:2:0:1.0000
2921:43179:TEAMC-AS Team Consulting d.o.o.,BA:1:0:1.0000
2922:51930:AIREXPRESS Buzova-Budinvest Ltd.,UA:2:0:1.0000
2923:13645:BROADBANDONE - BroadbandONE, Inc.,US:1:0:1.0000
2924:4770:ICONZ-AS ICONZ Ltd,NZ:1:0:1.0000
2925:39039:STANSAT Stansat Stanislaw Grzesik,PL:1:0:1.0000
2926:56471:ACW-AT ACW - Netzwerk Produkte & Dienste GmbH,AT:2:0:1.0000
2927:51336:GEMZO Gemzo information technology Private Joint-Stock company,PS:1:0:1.0000
2928:56477:NTKLTD-AS Nezavisimaya telekommunikacionnaya kompaniya Ltd.,RU:1:0:1.0000
2929:19750:AS-CRITEO - Criteo Corp.,US:1:0:1.0000
2930:46193:SKYWERX - SkyWerx Industries, LLC,US:1:0:1.0000
2931:16586:CLEARWIRE - CLEAR WIRELESS LLC,US:1:0:1.0000
2932:38964:ADTEL CJSC ADVANTAGE TELECOM,RU:1:0:1.0000
2933:12695:DINET-AS Digital Networks CJSC,RU:1:0:1.0000
2934:43545:TELEDATA Teledata UK Limited,GB:1:0:1.0000
2935:39397:AZ-STARNET-AS Az.StarNet LLC,AZ:3:0:1.0000
2936:39391:SANOS-AS SANOS CONSULTING INTERNATIONAL SRL,RO:1:0:1.0000
2937:201505:TUTTI-CH tutti.ch Ltd,CH:1:0:1.0000
2938:20878:ATIA-AS Atia Solutions Ltd,GB:1:0:1.0000
2939:25082:OBUKHOVAS WEBCONNECT LIMITED,UA:1:0:1.0000
2940:17185:QUONIXNET - Quonix Networks Inc.,US:1:0:1.0000
2941:200032:AMJ-DE Ahmadiyya Muslim Jamaat der Bundesrepublik Deutschland,DE:2:0:1.0000
2942:38547:WITRIBE-AS-AP WITRIBE PAKISTAN LIMITED,PK:2:0:1.0000
2943:37519:Xtranet,ZA:1:0:1.0000
2944:17400:EBONET,AO:1:0:1.0000
2945:42763:CZAJEN FPUH Czajen Krzysztof Czaja,RU:1:0:1.0000
2946:30528:EICAT - E. I. Catalyst,CA:1:0:1.0000
2947:5388:ENERGIS-AS Energis UK,GB:9:0:1.0000
2948:48695:ATHEEB-AS Etihad Atheeb Telecom Company,SA:1:0:1.0000
2949:49981:WORLDSTREAM WorldStream,NL:1:0:1.0000
2950:49455:LOQAL-AS Loqal AS,NO:1:0:1.0000
